job_id,title,company,location,country,category,experience_level,work_type,salary_min,salary_max,salary_currency,description,posted_date,source
JOB-00229,Entry Level Data Scientist,DataBridge Labs,Glasgow,United Kingdom,Data Scientist,Entry Level,Remote,44737,60945,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with a/b testing, azure, forecasting, machine learning, numpy, scikit-learn, statistics, time series. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-04-07,synthetic_stage_1
JOB-00230,Junior BI Analyst,RetailPulse,Newcastle,United Kingdom,BI Analyst,Junior,Remote,39366,49693,GBP,"You will create business intelligence reports and support performance tracking. The role requires experience with a/b testing, data modelling, excel, linux, pinecone, sql, statistics, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-02-14,synthetic_stage_1
JOB-00231,Junior Analytics Engineer,GridCore Energy,Bristol,United Kingdom,Analytics Engineer,Junior,Hybrid,52892,63292,GBP,"You will transform data into trusted analytics models and maintain the semantic layer. The role requires experience with azure, dbt, etl, kubernetes, linux, mysql, python, snowflake, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-02-11,synthetic_stage_1
JOB-00232,Mid Level Data Analyst,HealthMetric Solutions,Glasgow,United Kingdom,Data Analyst,Mid Level,Hybrid,45207,63147,GBP,"You will deliver dashboards, reporting pipelines and business insight for stakeholders. The role requires experience with data modelling, excel, linux, mysql, python, sql, statistics, time series. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-02-22,synthetic_stage_1
JOB-00233,Junior BI Analyst,CloudNova Systems,Edinburgh,United Kingdom,BI Analyst,Junior,Hybrid,41812,56115,GBP,"You will create business intelligence reports and support performance tracking. The role requires experience with data modelling, excel, github actions, sql, statistics, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-02-19,synthetic_stage_1
JOB-00234,Junior Data Scientist,UrbanData Studio,London,United Kingdom,Data Scientist,Junior,Remote,47017,60622,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with forecasting, github actions, kubernetes, mysql, pandas, python, sql, statistics. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-03-17,synthetic_stage_1
JOB-00235,Mid Level Machine Learning Engineer,CloudNova Systems,London,United Kingdom,Machine Learning Engineer,Mid Level,Hybrid,68643,76123,GBP,"You will deploy machine learning models and build production inference services. The role requires experience with deep learning, fastapi, gcp, github actions, machine learning, mysql, pytorch, tensorflow. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-01-19,synthetic_stage_1
JOB-00236,Junior Data Analyst,RetailPulse,London,United Kingdom,Data Analyst,Junior,Remote,37883,46050,GBP,"You will deliver dashboards, reporting pipelines and business insight for stakeholders. The role requires experience with a/b testing, azure, chromadb, data modelling, excel, mongodb, power bi, statistics, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-04-22,synthetic_stage_1
JOB-00237,Mid Level Data Scientist,TalentSphere,London,United Kingdom,Data Scientist,Mid Level,Onsite,54787,68433,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with github actions, linux, machine learning, numpy, pandas, pinecone, scikit-learn, statistics, time series. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-01-24,synthetic_stage_1
JOB-00238,Entry Level Analytics Engineer,UrbanData Studio,Leeds,United Kingdom,Analytics Engineer,Entry Level,Onsite,44522,56031,GBP,"You will transform data into trusted analytics models and maintain the semantic layer. The role requires experience with data warehouse, dbt, etl, git, python, time series. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-01-17,synthetic_stage_1
JOB-00239,Mid Level Analytics Engineer,HealthMetric Solutions,Glasgow,United Kingdom,Analytics Engineer,Mid Level,Remote,63908,70325,GBP,"You will transform data into trusted analytics models and maintain the semantic layer. The role requires experience with data warehouse, dbt, etl, gcp, linux, mongodb, pinecone, python, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-04-24,synthetic_stage_1
JOB-00240,Senior Machine Learning Engineer,FinEdge AI,Glasgow,United Kingdom,Machine Learning Engineer,Senior,Hybrid,82622,97381,GBP,"You will deploy machine learning models and build production inference services. The role requires experience with docker, kubernetes, machine learning, mlflow, mysql, pinecone, python, tensorflow. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-04-20,synthetic_stage_1
JOB-00241,Junior AI Engineer,GridCore Energy,Birmingham,United Kingdom,AI Engineer,Junior,Onsite,58499,75635,GBP,"You will build AI applications using LLMs, retrieval pipelines and backend services. The role requires experience with a/b testing, chromadb, docker, langchain, llm, mysql, python, rag. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-02-01,synthetic_stage_1
JOB-00242,Junior Analytics Engineer,CloudNova Systems,Edinburgh,United Kingdom,Analytics Engineer,Junior,Onsite,49964,63673,GBP,"You will transform data into trusted analytics models and maintain the semantic layer. The role requires experience with data warehouse, databricks, dbt, etl, git, github actions, snowflake, time series. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-11-21,synthetic_stage_1
JOB-00243,Junior AI Engineer,TalentSphere,Newcastle,United Kingdom,AI Engineer,Junior,Onsite,59807,72511,GBP,"You will build AI applications using LLMs, retrieval pipelines and backend services. The role requires experience with azure, chromadb, fastapi, gcp, kubernetes, langchain, llm, rag, vector database. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-04-02,synthetic_stage_1
JOB-00244,Entry Level Machine Learning Engineer,DataBridge Labs,Birmingham,United Kingdom,Machine Learning Engineer,Entry Level,Hybrid,51240,60670,GBP,"You will deploy machine learning models and build production inference services. The role requires experience with deep learning, fastapi, machine learning, mlflow, python, time series. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-12-21,synthetic_stage_1
JOB-00245,Junior BI Analyst,DataBridge Labs,Bristol,United Kingdom,BI Analyst,Junior,Onsite,41985,54097,GBP,"You will create business intelligence reports and support performance tracking. The role requires experience with a/b testing, azure, data modelling, excel, kubernetes, pinecone, power bi, statistics, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-11-11,synthetic_stage_1
JOB-00246,Entry Level Data Engineer,UrbanData Studio,Edinburgh,United Kingdom,Data Engineer,Entry Level,Onsite,46123,61767,GBP,"You will design data pipelines, transform raw data and maintain data platforms. The role requires experience with airflow, aws, bash, data warehouse, etl, spark, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-01-25,synthetic_stage_1
JOB-00247,Mid Level Data Scientist,CloudNova Systems,London,United Kingdom,Data Scientist,Mid Level,Hybrid,56304,62617,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with chromadb, forecasting, gcp, kubernetes, linux, machine learning, pandas, sql, statistics. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-01-05,synthetic_stage_1
JOB-00248,Junior Data Scientist,DataBridge Labs,Edinburgh,United Kingdom,Data Scientist,Junior,Remote,44398,60128,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with a/b testing, chromadb, databricks, forecasting, numpy, pandas, python, statistics. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-11-20,synthetic_stage_1
JOB-00249,Entry Level Analytics Engineer,CloudNova Systems,London,United Kingdom,Analytics Engineer,Entry Level,Hybrid,49617,65944,GBP,"You will transform data into trusted analytics models and maintain the semantic layer. The role requires experience with data warehouse, dbt, etl, kubernetes, mysql, snowflake, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-11-10,synthetic_stage_1
JOB-00250,Junior Data Engineer,RetailPulse,Newcastle,United Kingdom,Data Engineer,Junior,Hybrid,51077,60331,GBP,"You will design data pipelines, transform raw data and maintain data platforms. The role requires experience with aws, chromadb, data warehouse, etl, pinecone, postgresql, python, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-04-12,synthetic_stage_1
JOB-00251,Mid Level Data Scientist,FinEdge AI,Remote UK,United Kingdom,Data Scientist,Mid Level,Onsite,55708,65550,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with machine learning, mysql, numpy, python, sql, statistics, time series. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-11-08,synthetic_stage_1
JOB-00252,Junior Data Analyst,CloudNova Systems,Newcastle,United Kingdom,Data Analyst,Junior,Remote,36163,49769,GBP,"You will deliver dashboards, reporting pipelines and business insight for stakeholders. The role requires experience with data modelling, excel, github actions, python, sql, statistics, time series. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-11-20,synthetic_stage_1
JOB-00253,Mid Level Data Analyst,DataBridge Labs,London,United Kingdom,Data Analyst,Mid Level,Onsite,44133,61001,GBP,"You will deliver dashboards, reporting pipelines and business insight for stakeholders. The role requires experience with pinecone, power bi, python, sql, statistics, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-04-22,synthetic_stage_1
JOB-00254,Mid Level Data Scientist,HealthMetric Solutions,Birmingham,United Kingdom,Data Scientist,Mid Level,Onsite,58651,72486,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with bash, forecasting, github actions, machine learning, numpy, pinecone, python, sql, time series. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-02-23,synthetic_stage_1
JOB-00255,Entry Level Analytics Engineer,DataBridge Labs,Newcastle,United Kingdom,Analytics Engineer,Entry Level,Remote,49008,55480,GBP,"You will transform data into trusted analytics models and maintain the semantic layer. The role requires experience with bash, data warehouse, databricks, gcp, git, linux, python, snowflake, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-05-02,synthetic_stage_1
JOB-00256,Entry Level AI Engineer,DataBridge Labs,Bristol,United Kingdom,AI Engineer,Entry Level,Hybrid,57553,72151,GBP,"You will build AI applications using LLMs, retrieval pipelines and backend services. The role requires experience with docker, fastapi, mysql, openai, python, rag. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-04-04,synthetic_stage_1
JOB-00257,Entry Level Analytics Engineer,TalentSphere,Edinburgh,United Kingdom,Analytics Engineer,Entry Level,Hybrid,44095,60636,GBP,"You will transform data into trusted analytics models and maintain the semantic layer. The role requires experience with a/b testing, azure, databricks, dbt, etl, gcp, git, python, snowflake. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-12-18,synthetic_stage_1
JOB-00258,Entry Level BI Analyst,GridCore Energy,Bristol,United Kingdom,BI Analyst,Entry Level,Hybrid,34101,46708,GBP,"You will create business intelligence reports and support performance tracking. The role requires experience with a/b testing, data modelling, mongodb, power bi, sql, statistics, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-01-07,synthetic_stage_1
JOB-00259,Entry Level Data Analyst,GridCore Energy,Bristol,United Kingdom,Data Analyst,Entry Level,Hybrid,32304,45059,GBP,"You will deliver dashboards, reporting pipelines and business insight for stakeholders. The role requires experience with aws, data modelling, power bi, sql, statistics, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-11-17,synthetic_stage_1
JOB-00260,Mid Level BI Analyst,UrbanData Studio,London,United Kingdom,BI Analyst,Mid Level,Onsite,46826,60271,GBP,"You will create business intelligence reports and support performance tracking. The role requires experience with data modelling, excel, pinecone, power bi, statistics, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-01-31,synthetic_stage_1
JOB-00261,Senior BI Analyst,TalentSphere,Bristol,United Kingdom,BI Analyst,Senior,Remote,64751,72492,GBP,"You will create business intelligence reports and support performance tracking. The role requires experience with a/b testing, data modelling, linux, pinecone, power bi, sql, statistics, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-11-19,synthetic_stage_1
JOB-00262,Entry Level Data Scientist,GridCore Energy,Manchester,United Kingdom,Data Scientist,Entry Level,Hybrid,39882,52672,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with chromadb, forecasting, kubernetes, linux, numpy, pinecone, python, sql, statistics. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-11-19,synthetic_stage_1
JOB-00263,Senior Analytics Engineer,TalentSphere,Newcastle,United Kingdom,Analytics Engineer,Senior,Onsite,75545,91131,GBP,"You will transform data into trusted analytics models and maintain the semantic layer. The role requires experience with a/b testing, dbt, etl, python, snowflake, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-03-11,synthetic_stage_1
JOB-00264,Entry Level BI Analyst,DataBridge Labs,Manchester,United Kingdom,BI Analyst,Entry Level,Hybrid,34259,45876,GBP,"You will create business intelligence reports and support performance tracking. The role requires experience with data modelling, databricks, excel, github actions, kubernetes, mysql, power bi, statistics, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-01-22,synthetic_stage_1
JOB-00265,Mid Level Machine Learning Engineer,DataBridge Labs,Manchester,United Kingdom,Machine Learning Engineer,Mid Level,Onsite,68852,79612,GBP,"You will deploy machine learning models and build production inference services. The role requires experience with databricks, docker, fastapi, kubernetes, machine learning, mlflow, tensorflow. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-05-02,synthetic_stage_1
JOB-00266,Entry Level Data Engineer,DataBridge Labs,Manchester,United Kingdom,Data Engineer,Entry Level,Hybrid,42207,54447,GBP,"You will design data pipelines, transform raw data and maintain data platforms. The role requires experience with a/b testing, airflow, aws, azure, chromadb, docker, etl, postgresql, spark. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-12-15,synthetic_stage_1
JOB-00267,Junior Data Analyst,NorthStar Analytics,Edinburgh,United Kingdom,Data Analyst,Junior,Hybrid,34264,46140,GBP,"You will deliver dashboards, reporting pipelines and business insight for stakeholders. The role requires experience with a/b testing, chromadb, data modelling, excel, kubernetes, power bi, sql, statistics. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-03-03,synthetic_stage_1
JOB-00268,Senior Data Analyst,TalentSphere,Remote UK,United Kingdom,Data Analyst,Senior,Remote,61523,68404,GBP,"You will deliver dashboards, reporting pipelines and business insight for stakeholders. The role requires experience with bash, chromadb, excel, linux, mongodb, power bi, python, sql, statistics. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-11-11,synthetic_stage_1
JOB-00269,Junior Analytics Engineer,FinEdge AI,Edinburgh,United Kingdom,Analytics Engineer,Junior,Onsite,50453,67637,GBP,"You will transform data into trusted analytics models and maintain the semantic layer. The role requires experience with data warehouse, dbt, etl, git, github actions, python, time series. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-11-27,synthetic_stage_1
JOB-00270,Senior Data Scientist,DataBridge Labs,Remote UK,United Kingdom,Data Scientist,Senior,Remote,67046,78461,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with databricks, forecasting, github actions, machine learning, numpy, scikit-learn, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-03-07,synthetic_stage_1
JOB-00271,Mid Level Analytics Engineer,DataBridge Labs,London,United Kingdom,Analytics Engineer,Mid Level,Onsite,60603,75211,GBP,"You will transform data into trusted analytics models and maintain the semantic layer. The role requires experience with aws, chromadb, data warehouse, dbt, git, mysql, python, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-01-03,synthetic_stage_1
JOB-00272,Senior Data Scientist,UrbanData Studio,Newcastle,United Kingdom,Data Scientist,Senior,Onsite,68789,84918,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with github actions, linux, machine learning, numpy, pinecone, python, scikit-learn, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-03-23,synthetic_stage_1
JOB-00273,Mid Level Machine Learning Engineer,UrbanData Studio,London,United Kingdom,Machine Learning Engineer,Mid Level,Hybrid,65629,77877,GBP,"You will deploy machine learning models and build production inference services. The role requires experience with docker, machine learning, mlflow, mongodb, pytorch, tensorflow. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-12-07,synthetic_stage_1
JOB-00274,Entry Level Machine Learning Engineer,FinEdge AI,Remote UK,United Kingdom,Machine Learning Engineer,Entry Level,Onsite,54337,63491,GBP,"You will deploy machine learning models and build production inference services. The role requires experience with docker, fastapi, github actions, mlflow, pytorch, tensorflow. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-01-29,synthetic_stage_1
JOB-00275,Entry Level BI Analyst,CloudNova Systems,Newcastle,United Kingdom,BI Analyst,Entry Level,Onsite,35405,52918,GBP,"You will create business intelligence reports and support performance tracking. The role requires experience with data modelling, excel, kubernetes, power bi, sql, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-02-27,synthetic_stage_1
JOB-00276,Senior Analytics Engineer,CloudNova Systems,Manchester,United Kingdom,Analytics Engineer,Senior,Onsite,76571,83725,GBP,"You will transform data into trusted analytics models and maintain the semantic layer. The role requires experience with chromadb, data warehouse, git, github actions, python, snowflake, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-04-04,synthetic_stage_1
JOB-00277,Senior AI Engineer,InsightWorks,Glasgow,United Kingdom,AI Engineer,Senior,Hybrid,80048,96557,GBP,"You will build AI applications using LLMs, retrieval pipelines and backend services. The role requires experience with a/b testing, docker, fastapi, langchain, python, rag. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-04-15,synthetic_stage_1
JOB-00278,Mid Level Data Analyst,TalentSphere,London,United Kingdom,Data Analyst,Mid Level,Onsite,46882,55443,GBP,"You will deliver dashboards, reporting pipelines and business insight for stakeholders. The role requires experience with azure, bash, data modelling, excel, mongodb, pinecone, power bi, sql, statistics. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-03-24,synthetic_stage_1
JOB-00279,Junior Data Scientist,DataBridge Labs,Leeds,United Kingdom,Data Scientist,Junior,Hybrid,44041,59424,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with azure, forecasting, pandas, python, scikit-learn, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-04-09,synthetic_stage_1
JOB-00280,Mid Level Machine Learning Engineer,UrbanData Studio,Remote UK,United Kingdom,Machine Learning Engineer,Mid Level,Remote,68053,78193,GBP,"You will deploy machine learning models and build production inference services. The role requires experience with docker, gcp, kubernetes, machine learning, mlflow, pytorch, tensorflow. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-12-27,synthetic_stage_1
JOB-00281,Entry Level Data Analyst,DataBridge Labs,London,United Kingdom,Data Analyst,Entry Level,Hybrid,34369,44211,GBP,"You will deliver dashboards, reporting pipelines and business insight for stakeholders. The role requires experience with data modelling, gcp, linux, mongodb, pinecone, power bi, sql, statistics, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-12-03,synthetic_stage_1
JOB-00282,Mid Level Data Engineer,TalentSphere,Newcastle,United Kingdom,Data Engineer,Mid Level,Hybrid,57381,63460,GBP,"You will design data pipelines, transform raw data and maintain data platforms. The role requires experience with bash, chromadb, docker, etl, linux, postgresql, spark, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-01-27,synthetic_stage_1
JOB-00283,Mid Level Data Scientist,InsightWorks,Leeds,United Kingdom,Data Scientist,Mid Level,Remote,54439,71015,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with a/b testing, aws, forecasting, machine learning, numpy, pandas, statistics, time series. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-04-12,synthetic_stage_1
JOB-00284,Mid Level Data Analyst,FinEdge AI,Manchester,United Kingdom,Data Analyst,Mid Level,Onsite,47766,63250,GBP,"You will deliver dashboards, reporting pipelines and business insight for stakeholders. The role requires experience with data modelling, pinecone, power bi, python, sql, statistics. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-02-19,synthetic_stage_1
JOB-00285,Mid Level AI Engineer,TalentSphere,Edinburgh,United Kingdom,AI Engineer,Mid Level,Onsite,68383,76576,GBP,"You will build AI applications using LLMs, retrieval pipelines and backend services. The role requires experience with chromadb, databricks, docker, langchain, llm, rag, vector database. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-03-06,synthetic_stage_1
JOB-00286,Mid Level BI Analyst,UrbanData Studio,Newcastle,United Kingdom,BI Analyst,Mid Level,Onsite,50401,58796,GBP,"You will create business intelligence reports and support performance tracking. The role requires experience with data modelling, databricks, gcp, mysql, pinecone, power bi, sql, statistics, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-03-11,synthetic_stage_1
JOB-00287,Junior Data Engineer,NorthStar Analytics,Edinburgh,United Kingdom,Data Engineer,Junior,Remote,47380,54033,GBP,"You will design data pipelines, transform raw data and maintain data platforms. The role requires experience with bash, chromadb, data warehouse, etl, python, spark, sql, time series. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-04-23,synthetic_stage_1
JOB-00288,Mid Level Data Engineer,CloudNova Systems,Remote UK,United Kingdom,Data Engineer,Mid Level,Onsite,58060,70225,GBP,"You will design data pipelines, transform raw data and maintain data platforms. The role requires experience with a/b testing, airflow, data warehouse, docker, postgresql, spark. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-01-04,synthetic_stage_1
JOB-00289,Senior BI Analyst,RetailPulse,Birmingham,United Kingdom,BI Analyst,Senior,Hybrid,64271,74871,GBP,"You will create business intelligence reports and support performance tracking. The role requires experience with a/b testing, aws, data modelling, excel, power bi, sql, statistics. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-01-01,synthetic_stage_1
JOB-00290,Entry Level Data Scientist,DataBridge Labs,Manchester,United Kingdom,Data Scientist,Entry Level,Onsite,44302,57034,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with databricks, forecasting, gcp, kubernetes, machine learning, numpy, python, statistics, time series. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-11-13,synthetic_stage_1
JOB-00291,Junior Data Scientist,NorthStar Analytics,Manchester,United Kingdom,Data Scientist,Junior,Onsite,48909,64143,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with a/b testing, bash, forecasting, gcp, pandas, python, scikit-learn, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-04-20,synthetic_stage_1
JOB-00292,Senior Data Analyst,FinEdge AI,Newcastle,United Kingdom,Data Analyst,Senior,Onsite,58489,74699,GBP,"You will deliver dashboards, reporting pipelines and business insight for stakeholders. The role requires experience with chromadb, data modelling, databricks, excel, python, statistics, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-04-25,synthetic_stage_1
JOB-00293,Senior BI Analyst,FinEdge AI,Manchester,United Kingdom,BI Analyst,Senior,Onsite,60657,75221,GBP,"You will create business intelligence reports and support performance tracking. The role requires experience with aws, azure, data modelling, excel, power bi, sql, tableau. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-03-17,synthetic_stage_1
JOB-00294,Junior Analytics Engineer,RetailPulse,Manchester,United Kingdom,Analytics Engineer,Junior,Hybrid,49009,66126,GBP,"You will transform data into trusted analytics models and maintain the semantic layer. The role requires experience with a/b testing, databricks, etl, gcp, git, mongodb, python, snowflake, sql. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-04-23,synthetic_stage_1
JOB-00295,Entry Level Machine Learning Engineer,UrbanData Studio,Leeds,United Kingdom,Machine Learning Engineer,Entry Level,Onsite,50096,60266,GBP,"You will deploy machine learning models and build production inference services. The role requires experience with bash, deep learning, docker, machine learning, mlflow, pytorch. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-03-10,synthetic_stage_1
JOB-00296,Senior AI Engineer,InsightWorks,Newcastle,United Kingdom,AI Engineer,Senior,Hybrid,85362,94727,GBP,"You will build AI applications using LLMs, retrieval pipelines and backend services. The role requires experience with bash, fastapi, langchain, openai, python, vector database. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-05-03,synthetic_stage_1
JOB-00297,Entry Level AI Engineer,HealthMetric Solutions,Leeds,United Kingdom,AI Engineer,Entry Level,Remote,57575,70086,GBP,"You will build AI applications using LLMs, retrieval pipelines and backend services. The role requires experience with databricks, docker, fastapi, github actions, linux, openai, pinecone, rag, vector database. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-12-30,synthetic_stage_1
JOB-00298,Junior Machine Learning Engineer,UrbanData Studio,Remote UK,United Kingdom,Machine Learning Engineer,Junior,Hybrid,55882,69199,GBP,"You will deploy machine learning models and build production inference services. The role requires experience with aws, deep learning, docker, fastapi, gcp, mlflow, mongodb, mysql, tensorflow. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-05-06,synthetic_stage_1
JOB-00299,Mid Level Data Scientist,CloudNova Systems,Edinburgh,United Kingdom,Data Scientist,Mid Level,Onsite,56566,64010,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with databricks, forecasting, python, scikit-learn, sql, statistics, time series. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-11-24,synthetic_stage_1
JOB-00300,Entry Level Data Engineer,InsightWorks,Birmingham,United Kingdom,Data Engineer,Entry Level,Onsite,43435,59925,GBP,"You will design data pipelines, transform raw data and maintain data platforms. The role requires experience with airflow, chromadb, data warehouse, etl, postgresql, spark. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-03-14,synthetic_stage_1
JOB-00301,Junior Machine Learning Engineer,NorthStar Analytics,Edinburgh,United Kingdom,Machine Learning Engineer,Junior,Remote,55289,62711,GBP,"You will deploy machine learning models and build production inference services. The role requires experience with azure, deep learning, machine learning, mongodb, python, pytorch, tensorflow. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-01-17,synthetic_stage_1
JOB-00302,Senior AI Engineer,RetailPulse,Birmingham,United Kingdom,AI Engineer,Senior,Onsite,82851,94544,GBP,"You will build AI applications using LLMs, retrieval pipelines and backend services. The role requires experience with a/b testing, databricks, fastapi, langchain, mysql, openai, python, vector database. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-01-17,synthetic_stage_1
JOB-00303,Senior Data Scientist,TalentSphere,Edinburgh,United Kingdom,Data Scientist,Senior,Onsite,69410,80980,GBP,"You will build predictive models, analyse complex datasets and communicate insights. The role requires experience with a/b testing, forecasting, machine learning, python, sql, statistics. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2025-12-07,synthetic_stage_1
JOB-00304,Senior AI Engineer,UrbanData Studio,Glasgow,United Kingdom,AI Engineer,Senior,Hybrid,82112,89218,GBP,"You will build AI applications using LLMs, retrieval pipelines and backend services. The role requires experience with aws, azure, databricks, docker, fastapi, langchain, llm, rag, time series. You will work with cross-functional teams, document requirements, improve data quality, and turn business problems into reliable data products.",2026-02-13,synthetic_stage_1
